,Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,quoted clues,contains dir.,"contains ,maybe",contains word before,contains bible clue
175245,7/22/2015,SON,"Prince, e.g.",Other,,False,2,12,4,False,False,False,False,2,False,5.5,1,0.0,0.25,True,False,False,False,False,False,False
175255,7/22/2015,EVE,Genesis evictee,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,0.5,0.0,False,False,False,False,False,False,False
175342,7/20/2015,MEEK,Submissive,Single Word,,False,1,10,0,False,False,False,False,0,False,10.0,0,0.0,0.0,False,False,False,False,False,False,False
175433,7/19/2015,ELI,One of the Mannings,Other,,False,4,19,3,False,False,False,False,0,False,4.0,0,0.25,0.0,False,False,False,False,False,False,False
175503,7/19/2015,TEXT,Class work,Other,,False,2,10,1,False,False,False,False,0,False,4.5,0,0.0,0.0,False,False,False,False,False,False,False
175540,7/18/2015,THEMAGI,Star followers,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.0,0.0,False,False,False,False,False,False,False
175594,7/17/2015,ARI,Agent Gold of TV,Other,,False,4,16,3,False,False,False,False,0,False,3.25,0,0.75,0.0,False,False,False,False,False,False,False
175615,7/17/2015,TAMAR,"Daughter of David, in the Bible",Other,,False,6,31,6,False,False,False,False,0,False,4.333333333333333,1,0.3333333333333333,0.03225806451612903,False,False,False,False,False,False,True
175660,7/16/2015,ANT,Orkin target,Other,,False,2,12,1,False,False,False,False,0,False,5.5,0,0.5,0.0,False,False,False,False,False,False,False
175672,7/16/2015,ISAIAH,"Source of the line ""They shall beat their swords into plowshares""",Other,,False,11,65,12,False,False,False,False,0,False,5.0,0,0.09090909090909091,0.03076923076923077,False,False,False,False,False,False,False
175690,7/16/2015,EDEN,"Setting for a panel of Bosch's ""The Garden of Earthly Delights""",Other,,False,11,63,13,False,False,False,False,0,False,4.818181818181818,0,0.45454545454545453,0.047619047619047616,False,False,False,False,False,False,False
175823,7/14/2015,HAN,"___ Solo of ""Star Wars""",Other,,False,5,23,9,False,True,False,False,0,False,3.8,0,0.6,0.21739130434782608,False,False,False,False,False,False,False
175845,7/13/2015,AHAB,"""Moby-Dick"" captain",Other,,False,2,19,4,False,False,False,False,0,False,9.0,0,0.0,0.15789473684210525,False,False,False,False,False,False,False
175847,7/13/2015,COAT,Jacket,Single Word,,False,1,6,0,False,False,False,False,0,False,6.0,0,0.0,0.0,False,False,False,False,False,False,False
175867,7/13/2015,STD,Part of E.S.T.: Abbr.,Other,,False,4,21,8,False,False,False,False,4,False,4.5,0,0.5,0.23809523809523808,False,False,False,False,False,False,False
175883,7/13/2015,ART,"Paintings, e.g.",Other,,False,2,15,4,False,False,False,False,2,False,7.0,1,0.0,0.2,True,False,False,False,False,False,False
175965,7/12/2015,BOOK,Reserve,Single Word,,False,1,7,0,False,False,False,False,0,False,7.0,0,1.0,0.0,False,False,False,False,False,False,False
176018,7/12/2015,EDEN,"Source of four great rivers, in the Bible",Other,,False,8,41,8,False,False,False,False,0,False,4.25,1,0.125,0.024390243902439025,False,False,False,False,False,False,True
176062,7/11/2015,ANT,Marvel's ___-Man,Other,,False,2,16,6,False,True,False,False,0,False,7.5,0,1.0,0.3125,False,False,False,False,False,False,False
176186,7/9/2015,SORES,"Affliction for Job, in the Bible",Other,,False,6,32,6,False,False,False,False,0,False,4.5,1,0.3333333333333333,0.03125,False,False,False,False,False,False,True
176207,7/9/2015,SINAI,Place for two tablets?,Other,,True,4,22,4,False,False,False,False,0,False,4.75,0,0.0,0.045454545454545456,False,False,False,False,False,False,False
176208,7/9/2015,EPH,N.T. book after Galatians,Other,,False,4,25,5,False,False,False,False,2,False,5.5,0,0.5,0.08,False,False,False,False,False,False,False
176222,7/9/2015,EVE,"Oct. 31, e.g.",Other,,False,3,13,8,False,False,False,False,3,False,3.6666666666666665,1,0.3333333333333333,0.3076923076923077,True,False,False,False,False,False,False
176244,7/8/2015,OBAMA,"""No drama"" president",Other,,False,3,20,4,False,False,False,False,0,False,6.0,0,0.0,0.1,False,False,False,False,False,False,False
176264,7/8/2015,TIS,Bard's contraction,Other,,False,2,18,2,False,False,False,False,0,False,8.5,0,0.5,0.05555555555555555,False,False,False,False,False,False,False
176341,7/7/2015,ADAM,"Scott of ""Parks and Recreation""",Other,,False,5,31,6,False,False,False,False,0,False,5.4,0,0.6,0.06451612903225806,False,False,False,False,False,False,False
176378,7/7/2015,ABNER,Civil War general Doubleday,Other,,False,4,27,3,False,False,False,False,0,False,6.0,0,0.75,0.0,False,False,False,False,False,False,False
176383,7/7/2015,IDOL,One with devotees,Other,,False,3,17,2,False,False,False,False,0,False,5.0,0,0.0,0.0,False,False,False,False,False,False,False
176392,7/6/2015,ANNE,"Rice who has written about werewolves, mummies and vampires",Other,,False,9,59,9,False,False,False,False,0,False,5.666666666666667,1,0.0,0.01694915254237288,False,False,False,False,False,False,False
176409,7/6/2015,EVE,"The ""madam"" in ""Madam, I'm Adam""",Other,,False,6,32,11,False,False,False,False,0,False,4.5,1,0.5,0.1875,False,False,False,False,False,False,False
176446,7/6/2015,APOSTLE,"John, James or Judas",Other,,False,4,20,4,False,False,False,False,0,False,4.25,1,0.75,0.05,False,False,False,False,False,False,False
176463,7/5/2015,HEROD,"Ruler in Richard Strauss's ""Salome""",Other,,False,5,35,7,False,False,False,False,0,False,6.2,0,0.8,0.08571428571428572,False,False,False,False,False,False,False
176531,7/5/2015,HAM,"Prosciutto, e.g.",Other,,False,2,16,4,False,False,False,False,2,False,7.5,1,0.5,0.1875,True,False,False,False,False,False,False
176549,7/5/2015,EST,Guinness Book suffix,Other,,False,3,20,2,False,False,False,False,0,False,6.0,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
176637,7/4/2015,ELI,"One adopting the motto ""Lux et veritas""",Other,,False,7,39,8,False,False,False,False,0,False,4.714285714285714,0,0.14285714285714285,0.05128205128205128,False,False,False,False,False,False,False
176656,7/3/2015,BAAL,False god,Other,,False,2,9,1,False,False,False,False,0,False,4.0,0,0.5,0.0,False,False,False,False,False,False,False
176705,7/2/2015,ARARAT,Mountain overlooking Yerevan,Other,,False,3,28,2,False,False,False,False,0,False,8.666666666666666,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
176750,7/2/2015,INN,Caravansary,Single Word,,False,1,11,0,False,False,False,False,0,False,11.0,0,0.0,0.0,False,False,False,False,False,False,False
176798,7/1/2015,RED,Like cardinals,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.0,0.0,False,False,False,False,False,False,False
176846,7/1/2015,OMRI,Father of King Ahab,Other,,False,4,19,3,False,False,False,False,0,False,4.0,0,0.75,0.0,False,False,False,False,False,False,False
176904,6/30/2015,TIS,"""___ the season ...""",Other,,False,4,20,11,True,True,False,False,0,True,4.25,0,0.0,0.4,False,False,True,False,False,False,False
176938,6/29/2015,SPY,"Austin Powers, e.g.",Other,,False,3,19,5,False,False,False,False,2,False,5.666666666666667,1,0.6666666666666666,0.15789473684210525,True,False,False,False,False,False,False
176972,6/29/2015,REBA,2000s sitcom starring a country singer,Other,,False,6,38,9,False,False,False,False,0,False,5.5,0,0.0,0.0,False,False,False,False,False,False,False
177036,6/28/2015,STPETER,Guard at a gated community?,Other,,True,5,27,5,False,False,False,False,0,False,4.6,0,0.2,0.037037037037037035,False,False,False,False,False,False,False
177085,6/28/2015,DOETH,"Performs, in Proverbs",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.3333333333333333,0.047619047619047616,False,False,False,False,False,False,False
177132,6/27/2015,MATTY,"One of Jesus' brothers, in baseball",Other,,False,6,35,7,False,False,False,False,0,False,5.0,1,0.16666666666666666,0.05714285714285714,False,False,False,False,False,False,True
177142,6/27/2015,ILE,Quebec's ___ Jesus,Other,,False,3,18,6,False,True,False,False,0,False,5.333333333333333,0,0.6666666666666666,0.2222222222222222,False,False,False,False,False,False,True
177271,6/25/2015,IRAQ,One of the I's of ISIS,Other,,False,6,22,6,False,False,False,False,0,False,2.8333333333333335,0,0.3333333333333333,0.045454545454545456,False,False,False,False,False,False,False
177319,6/25/2015,EDEN,Adam's apple site,Other,,False,3,17,3,False,False,False,False,0,False,5.0,0,0.3333333333333333,0.058823529411764705,False,False,False,False,False,False,False
177339,6/24/2015,STD,___ deviation: Abbr.,Other,,False,3,20,7,False,True,False,False,1,False,6.0,0,0.3333333333333333,0.25,False,False,False,False,False,False,False
177371,6/24/2015,ART,___ studio,Other,,False,2,10,4,False,True,False,False,0,False,4.5,0,0.0,0.3,False,False,False,False,False,False,False
177401,6/23/2015,AMOS,Israeli writer ___ Oz,Other,,False,4,21,6,False,True,False,False,0,False,4.5,0,0.25,0.14285714285714285,False,False,False,False,False,False,False
177512,6/22/2015,NAOMI,"Actress Watts of ""Birdman""",Other,,False,4,26,5,False,False,False,False,0,False,5.75,0,0.75,0.07692307692307693,False,False,False,False,False,False,False
177662,6/20/2015,IRAQ,"Country created by the Treaty of Sevres, 1920",Other,,False,8,45,12,False,False,False,False,0,False,4.75,1,0.25,0.022222222222222223,False,False,False,False,False,False,False
177801,6/18/2015,ANTIOCH,Third-largest city of the Roman Empire,Other,,False,6,38,6,False,False,False,False,0,False,5.5,0,0.5,0.02631578947368421,False,False,False,False,False,False,False
177867,6/17/2015,ART,"Surprising discovery at the Lascaux cave that's 17,000 years old",Other,,False,10,64,16,False,False,False,False,0,False,5.5,1,0.1,0.03125,False,False,False,False,False,False,False
177900,6/17/2015,EAST,Big ___,Other,,False,2,7,4,False,True,False,False,0,False,3.0,0,0.0,0.42857142857142855,False,False,False,False,False,False,False
177905,6/17/2015,ACTS,"Pulls the trigger, so to speak",Other,,False,6,30,6,False,False,False,False,0,False,4.166666666666667,1,0.0,0.03333333333333333,False,False,False,False,False,False,False
177930,6/16/2015,SIMON,Who says?,Other,,True,2,9,2,False,False,False,False,0,False,4.0,0,0.0,0.1111111111111111,False,False,False,False,False,False,False
177976,6/16/2015,LOGIA,Sayings of Jesus,Other,,False,3,16,2,False,False,False,False,0,False,4.666666666666667,0,0.3333333333333333,0.0,False,False,False,False,False,False,True
178000,6/15/2015,ELNINO,Pacific weather phenomenon,Other,,False,3,26,2,False,False,False,False,0,False,8.0,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
178008,6/15/2015,PEW,Church seating,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.0,0.0,False,False,False,False,False,False,False
178014,6/15/2015,SOLOMON,Biblical wise man,Other,,False,3,17,2,False,False,False,False,0,False,5.0,0,0.0,0.0,False,False,False,False,False,False,True
178103,6/14/2015,ASS,Dummkopf,Single Word,,False,1,8,0,False,False,False,False,0,False,8.0,0,0.0,0.0,False,False,False,False,False,False,False
178219,6/13/2015,ASSES,Twits,Single Word,,False,1,5,0,False,False,False,False,0,False,5.0,0,0.0,0.0,False,False,False,False,False,False,False
178283,6/12/2015,SPY,Invasive plant,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.0,0.0,False,False,False,False,False,False,False
178325,6/11/2015,EST,Maximum ending?,Other,,True,2,15,2,False,False,False,False,0,False,7.0,0,0.0,0.06666666666666667,False,False,False,False,False,False,False
178333,6/11/2015,SIN,Ungodliness,Single Word,,False,1,11,0,False,False,False,False,0,False,11.0,0,0.0,0.0,False,False,False,False,False,False,False
178336,6/11/2015,SHEBA,Old Testament kingdom,Other,,False,3,21,2,False,False,False,False,0,False,6.333333333333333,0,0.6666666666666666,0.0,False,False,False,False,False,False,True
178429,6/10/2015,SETH,"Rogen of ""The Interview""",Other,,False,4,24,5,False,False,False,False,0,False,5.25,0,0.5,0.08333333333333333,False,False,False,False,False,False,False
178664,6/7/2015,DIDST,"Carried out, biblically",Other,,False,3,23,3,False,False,False,False,0,False,7.0,1,0.0,0.043478260869565216,False,False,False,False,False,False,False
178869,6/4/2015,IDOL,"Taylor Swift, for one",Other,,False,4,21,4,False,False,False,False,0,False,4.5,1,0.5,0.047619047619047616,False,False,False,False,False,False,False
178941,6/3/2015,ELI,Horror film director Roth,Other,,False,4,25,3,False,False,False,False,0,False,5.5,0,0.5,0.0,False,False,False,False,False,False,False
179067,6/1/2015,ISAAC,Sir ___ Newton,Other,,False,3,14,5,False,True,False,False,0,False,4.0,0,0.6666666666666666,0.21428571428571427,False,False,False,False,False,False,False
179071,6/1/2015,ASS,Nincompoop,Single Word,,False,1,10,0,False,False,False,False,0,False,10.0,0,0.0,0.0,False,False,False,False,False,False,False
179284,5/30/2015,IDOL,Recipient of 11-Down,Self-Referential,,False,3,20,5,False,False,False,False,0,False,6.0,0,0.0,0.05,False,False,False,False,False,False,False
179351,5/29/2015,EDEN,Fall location,Other,,False,2,13,1,False,False,False,False,0,False,6.0,0,0.0,0.0,False,False,False,False,False,False,False
179357,5/29/2015,AARON,First high priest of the Israelites,Other,,False,6,35,5,False,False,False,False,0,False,5.0,0,0.16666666666666666,0.0,False,False,False,False,False,False,False
179375,5/29/2015,ANT,Word with carpenter or weaver,Other,,False,5,29,4,False,False,False,False,0,False,5.0,0,0.2,0.0,False,False,False,False,False,False,False
179418,5/28/2015,ASS,Fool,Single Word,,False,1,4,0,False,False,False,False,0,False,4.0,0,0.0,0.0,False,False,False,False,False,False,False
179449,5/27/2015,OBAMA,Fourth U.S. president to win a Nobel Peace Prize,Other,,False,9,48,10,False,False,False,False,2,False,4.444444444444445,0,0.5555555555555556,0.041666666666666664,False,False,False,False,False,False,False
179473,5/27/2015,THY,Lord's Prayer possessive,Other,,False,3,24,3,False,False,False,False,0,False,7.333333333333333,0,0.6666666666666666,0.041666666666666664,False,False,False,False,False,False,False
179493,5/27/2015,ART,Much of what is auctioned at Sotheby's,Other,,False,7,38,7,False,False,False,False,0,False,4.571428571428571,0,0.14285714285714285,0.02631578947368421,False,False,False,False,False,False,False
179510,5/27/2015,ANT,"""A Bug's Life"" extra",Other,,False,4,20,6,False,False,False,False,0,False,4.25,0,0.5,0.15,False,False,False,False,False,False,False
179580,5/26/2015,REST,Take a timeout,Other,,False,3,14,2,False,False,False,False,0,False,4.0,0,0.0,0.0,False,False,False,False,False,False,False
179616,5/25/2015,INN,Holiday ___,Other,,False,2,11,4,False,True,False,False,0,False,5.0,0,0.5,0.2727272727272727,False,False,False,False,False,False,False
179665,5/25/2015,REST,"The first ""R"" in R&R",Other,,False,5,20,7,False,False,False,False,0,False,3.2,0,0.4,0.15,False,False,False,False,False,False,False
179793,5/24/2015,IRONY,"Firehouse catching fire, e.g.",Other,,False,4,29,6,False,False,False,False,2,False,6.5,1,0.0,0.10344827586206896,True,False,False,False,False,False,False
179803,5/24/2015,NEH,Book before Esth.,Other,,False,3,17,3,False,False,False,False,1,False,5.0,0,0.6666666666666666,0.058823529411764705,False,False,False,False,False,False,False
179807,5/24/2015,NAHUM,"___ Tate, onetime English poet laureate",Other,,False,6,39,9,False,True,False,False,0,False,5.666666666666667,1,0.3333333333333333,0.10256410256410256,False,False,False,False,False,False,False
179828,5/24/2015,AVA,"A.I. woman in 2015's ""Ex Machina""",Other,,False,6,33,14,False,False,False,False,2,False,4.666666666666667,0,0.5,0.15151515151515152,False,False,False,False,False,False,False
179871,5/23/2015,EAST,One side in the annual Shrine Game,Other,,False,7,34,6,False,False,False,False,0,False,4.0,0,0.2857142857142857,0.0,False,False,False,False,False,False,False
180080,5/20/2015,ADAM,"""Paradise Lost"" character",Other,,False,3,25,4,False,False,False,False,0,False,7.666666666666667,0,0.3333333333333333,0.08,False,False,False,False,False,False,False
180093,5/20/2015,RED,Power tie shade,Other,,False,3,15,2,False,False,False,False,0,False,4.333333333333333,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
180220,5/18/2015,ADAM,Eve's man,Other,,False,2,9,2,False,False,False,False,0,False,4.0,0,0.5,0.1111111111111111,False,False,False,False,False,False,False
180234,5/18/2015,ARI,"___ Ben Canaan of ""Exodus""",Other,,False,5,26,9,False,True,False,False,0,False,4.4,0,0.6,0.19230769230769232,False,False,False,False,False,False,False
180254,5/17/2015,AMEN,"""Absolutely, brother!""",Other,,False,2,22,5,True,False,False,False,0,False,10.5,1,0.0,0.18181818181818182,False,False,True,False,False,False,False
180272,5/17/2015,ARARAT,Post-deluge sight,Other,,False,2,17,2,False,False,False,False,0,False,8.0,0,0.0,0.058823529411764705,False,False,False,False,False,False,False
180282,5/17/2015,ARK,Biblical preserver,Other,,False,2,18,1,False,False,False,False,0,False,8.5,0,0.0,0.0,False,False,False,False,False,False,True
